633;Bande dessinée;Dans quel album Tintin a-t-il rencontré son ami Chang pour la première fois?;Le Lotus bleu;Tintin au Tibet;Coke en stock;Les Cigares du Pharaon;http://fr.wikipedia.org/wiki/Les_Aventures_de_Tintin_et_Milou
634;Bande dessinée;Comment se nomme la cantatrice des aventures de Tintin?;Bianca Castafiore;Brenda Lastafiore;Clara Vastafiore;Carla Bastafiore;http://fr.wikipedia.org/wiki/Les_Aventures_de_Tintin_et_Milou
635;Bande dessinée;De qui est amoureuse la Castafiore?;Capitaine Haddock;Tintin;Professeur Tournesol;Nestor;http://fr.wikipedia.org/wiki/Les_Aventures_de_Tintin_et_Milou
636;Bande dessinée;Quelle est la profession de Tintin?;Reporter;Détective privé;Explorateur;Espion;http://fr.wikipedia.org/wiki/Tintin
637;Géographie;Quelle est la capitale de la Lombardie?;Milan;Rome;Turin;Florence;http://fr.wikipedia.org/wiki/Lombardie
638;Gastronomie;Quelle céréale est utilisée pour brasser une bière blanche?;Froment;Seigle;Epeautre;Millet;http://fr.wikipedia.org/wiki/Bière_blanche
639;Gastronomie;Le Grana Padano est un...;Fromage à râper;Potage à la tomate;Gâteau aux amandes;Ragoût de bœuf;http://fr.wikipedia.org/wiki/Grana_Padano
640;Télévision;Laquelle de ces actrices ne joue pas dans la série télévisée 'Desperate Housewives'?;Katie Holmes;Eva Longoria;Teri Hatcher;Marcia Cross;http://fr.wikipedia.org/wiki/Desperate_Housewives
641;Culture générale;Quel est le poids moyen des meules de fromage italien Parmesan?;32 kilos;24 kilos;16 kilos;44 kilos;http://fr.wikipedia.org/wiki/Parmesan
642;Arts;Quel architecte a conçu la pyramide du Louvre à Paris?;Ieoh Ming Pei;Henri Labrouste;Auguste Perret;Jules Lavirotte;http://fr.wikipedia.org/wiki/Pyramide_du_Louvre
643;Divertissement;De combien de boules lestées le jouet appelé 'Astrojax' est-il composé?;3;2;4;5;http://fr.wikipedia.org/wiki/Astrojax
644;Sports;Quelle est la nationalité du gardien de but Taffarel ayant de nombreux titres à son actif?;Brésilienne;Turque;Israélienne;Italienne;http://fr.wikipedia.org/wiki/Cláudio_André_Mergen_Taffarel
645;Sciences;Quel type de courant est fourni par une pile électrique?;Continu;Alternatif;Synchrone;Pulsé;http://fr.wikipedia.org/wiki/Pile_électrique
646;Culture générale;Dans quel pays le rasoir dit 'coupe-choux' a-t-il fait son apparition en 1680?;Royaume-Uni;France;Allemagne;Belgique;http://fr.wikipedia.org/wiki/Coupe-choux
647;Divertissement;Quand il est 13h00 à Paris, il est 22h00 à...;Sydney;Montréal;Moscou;Pékin;http://fr.wikipedia.org/wiki/Fuseau_horaire
648;Sciences;Quel type de courant est fourni par un transformateur électrique?;Alternatif;Continu;Redressé;Discontinu;http://fr.wikipedia.org/wiki/Transformateur_électrique
649;Dessin animé;Quel est le nom du tigre de combat de 'Musclor' dans le dessin animé du même nom?;Gringer;Orko;Skeletor;Azrael;http://fr.wikipedia.org/wiki/Musclor
650;Télévision;Quelle couleur ne retrouve-t-on pas parmi les personnages principaux de la série télévisée 'Bioman'?;Force Orange;Force Rouge;Force Bleue;Force Rose;http://fr.wikipedia.org/wiki/Bioman
651;Musique;Quel chanteur français a débuté sa carrière dans le groupe 'Taï Phong'?;Jean-Jacques Goldman;Eddy Mitchell;Francis Cabrel;Florent Pagny;http://fr.wikipedia.org/wiki/Taï_Phong
652;Cinéma;Quel film a réuni Mel Gibson et Michelle Pfeiffer sur les écrans en 1988?;Tequila Sunrise;Le Jaguar;La Musique de mon cœur;Le Bounty;http://fr.wikipedia.org/wiki/Mel_Gibson
653;Télévision;Combien mesure André Bouchet, alias 'Passe-Partout' dans le jeu télévisé 'Fort Boyard'?;1 m 20;1 m 30;1 m 40;1 m 10;http://fr.wikipedia.org/wiki/André_Bouchet
654;Divertissement;Quel parc à thèmes est le deuxième parc américain le plus ancien après Lake Compounce?;Cedar Point;Coney Island;Magic Kingdom;Six Flags Over Texas;http://fr.wikipedia.org/wiki/Cedar_Point
655;Géographie;Lequel de ces départements français ne désigne pas également un fleuve ou une rivière?;Morbihan;Aude;Drome;Lot;http://fr.wikipedia.org/wiki/Morbihan
656;Religion;Quelle sainte est la mère de la Vierge Marie?;Anne;Marthe;Odile;Jeanne;http://fr.wikipedia.org/wiki/Marie_de_Nazareth
657;Cinéma;Quel film de Pierre Jolivet a réuni Virginie Ledoyen et Carole Bouquet en 1998?;En plein cœur;Trop belle pour toi;Le Fils préféré;Destins;http://fr.wikipedia.org/wiki/Pierre_Jolivet
658;Musique;Quel groupe musical a sorti un album intitulé 'Chamboultou'?;Têtes Raides;Louise Attaque;Hyperclean;Les Rita Mitsouko;http://fr.wikipedia.org/wiki/Chamboultou
659;Religion;Quelles divinités persécutrices de la mythologie grecque correspondent aux Furies chez les Romains?;Erinyes;Moires;Gorgones;Cyclopes;http://fr.wikipedia.org/wiki/Érinyes
660;Littérature;Quel est le prénom du Père Goriot?;Jean-Joachim;Jean-Paulin;Jean-Maxime;Jean-Ferdinand;http://fr.wikipedia.org/wiki/Le_Père_Goriot
661;Cinéma;Qui a réalisé 'Les Aventures du baron de Münchhausen' en 1987?;Terry Gilliam;Stephen Frears;Kenneth Branaght;Tim Burton;http://fr.wikipedia.org/wiki/Baron de Münchhausen
662;Culture générale;Quel métier exerça Philarète Chasles (1798-1873)?;Homme de lettres;Architecte;Explorateur;Médecin;http://fr.wikipedia.org/wiki/Philarète_Chasles
663;Religion;Quel ordre fondé en 1212 fut réformé par sainte Colette?;Clarisses;Ursulines;Carmélites;Chartreuses;http://fr.wikipedia.org/wiki/Colette_de_Corbie
664;Arts;Dans quelle ville italienne peut-on admirer le Palais des Doges?;Venise;Rome;Florence;Milan;http://fr.wikipedia.org/wiki/Palais_des_Doges
665;Peinture;Quel mouvement artistique fut lancé par Pablo Picasso et Georges Braque en 1908?;Cubisme;Fauvisme;Pointillisme;Perfectionnisme;http://fr.wikipedia.org/wiki/Cubisme
666;Culture générale;Quel navigateur appelait ses bateaux 'Pen Duick'?;Eric Tabarly;Alain Colas;Olivier de Kersauson;Pierre Legardeur;http://fr.wikipedia.org/wiki/Pen_Duick
667;Religion;Quel ordre religieux fut fondé par Ignace de Loyola en 1540?;Jésuites;Franciscains;Cisterciens;Carmélites;http://fr.wikipedia.org/wiki/Ignace_de_Loyola
668;Sciences;Quel constituant est inutile dans la fabrication de la poudre noire?;Tolite;Charbon de bois;Soufre;Salpêtre;http://fr.wikipedia.org/wiki/Poudre_à_canon
669;Nature;A la pêche, quel mot désigne un leurre imitant un insecte?;Mouche;Appeau;Cuiller;Loustique;http://fr.wikipedia.org/wiki/Mouche_de_pêche
670;Bande dessinée;Quel est le nom du sergent dans la bande dessinée 'Les Tuniques Bleues'?;Cornelius Chesterfield;Joe Blueberry;Morrie Turner;Hannibal Chaster;http://fr.wikipedia.org/wiki/Les_tuniques_bleues
671;Animaux;Quel chat à poils longs et soyeux possède une face aplatie?;Persan;Chartreux;Siamois;Bengal;http://fr.wikipedia.org/wiki/Persan
672;Gastronomie;Quel vin rouge provient de la région du Languedoc, au sud de Narbonne?;Fitou;Vougeot;Fixin;Chablis;http://fr.wikipedia.org/wiki/Fitou_(AOC)
673;Nature;Quelle plante, à fleurs violettes ou roses, est fréquente dans les Landes?;Bruyère;Rhinanthe;Rhododendron;Vipérine;http://fr.wikipedia.org/wiki/Bruyère
674;Politique;Quel économiste français fut premier ministre entre 1976 et 1981?;Raymond Barre;Jacques Chirac;Jean Lecanuet;Patrick Artus;http://fr.wikipedia.org/wiki/Raymond_Barre
675;Animaux;Dans quel pays le wombat vit-il?;Australie;Afrique;Indonésie;Mexique;http://fr.wikipedia.org/wiki/Vombatidae
676;Culture générale;Dans quelle ville américaine se trouve le pont du Golden Gate?;San Francisco;Los Angeles;San Diego;New York;http://fr.wikipedia.org/wiki/Golden_Gate
677;Nature;Quelle plante potagère est cultivée pour ses feuilles allongées vert foncé?;Epinard;Céleri;Rutabaga;Cerfeuil;http://fr.wikipedia.org/wiki/Épinard
678;Géographie;De quel pays Douchanbé est-elle la capitale?;Tadjikistan;Turkménistan;Kirghizistan;Ouzbékistan;http://fr.wikipedia.org/wiki/Douchanbé
679;Musique;Avec qui Hélène Ségara a-t-elle chanté en duo le titre 'Vivo per lei'?;Bocelli;Boticelli;Pavarotti;Farinelli;http://fr.wikipedia.org/wiki/Hélène_Ségara
680;Sports;Quel skipper est arrivé premier des monocoques lors de la Route du Rhum en 1998?;Thomas Coville;Catherine Chabaud;Mike Birch;James Ironway;http://fr.wikipedia.org/wiki/Route_du_Rhum
681;Histoire;De quelle ville Nabuchodonosor II fut-il le roi de 605 à 562 avant Jésus-Christ?;Babylone;Byzance;Jérusalem;Rome;http://fr.wikipedia.org/wiki/Nabuchodonosor_II
682;Religion;Quel mot est inséparable de Scylla dans la mythologie grecque?;Charybde;Gorgone;Polyphème;Prométhée;http://fr.wikipedia.org/wiki/Scylla_(monstre)
683;Géographie;Sur la rive nord de quel lac se situe la ville de Toronto?;Lac Ontario;Lac Huron;Lac Erié;Lac Michigan;http://fr.wikipedia.org/wiki/Toronto
684;Cinéma;Qui incarne Victor Benzakhem dans le film 'La Vérité si je mens!'?;Richard Bohringer;Vincent Elbaz;José Garcia;Richard Anconina;http://fr.wikipedia.org/wiki/La_Vérité_si_je_mens_!
685;Sciences;Quelle maladie, due à une carence en vitamine PP, se manifeste notamment par des lésions cutanées?;Pellagre;Impétigo;Anémie;Psoriasis;http://fr.wikipedia.org/wiki/Pellagre
686;Arts;Quel metteur en scène et cinéaste créa le 'Centre international de recherche théâtrale' à Paris en 1970?;Peter Brook;Roger Planchon;Patrice Chéreau;Eric Devanthéry;http://fr.wikipedia.org/wiki/Peter_Brook
687;Culture générale;De quel pays proviennent les véhicules affichant le sigle FL?;Liechtenstein;Finlande;Hollande;Fidji;http://fr.wikipedia.org/wiki/Liechtenstein
688;Animaux;Quel singe est aussi appelé 'marmouset'?;Ouistiti;Sapajou;Atèle;Chimpanzé;http://fr.wikipedia.org/wiki/Ouistiti
689;Gastronomie;Une baguette de pain standard est longue de combien de centimètres environ?;65;75;85;55;http://fr.wikipedia.org/wiki/Baguette_(pain)
690;Littérature;Quelle était la nationalité de Georges Simenon (1903-1989)?;Belge;Française;Canadienne;Suisse;http://fr.wikipedia.org/wiki/Georges_Simenon
691;Cinéma;Qui réalisa en 1994 le film satirique à scandale 'Tueurs nés'?;Oliver Stone;Stanley Kubrick;Quentin Tarantino;Martin Scorsese;http://fr.wikipedia.org/wiki/Tueurs_nés
692;Langue française;Quel nom porte la juxtaposition de phrases sans mot de liaison explicitant le rapport qui les unit?;Parataxe;Paratexte;Paraphrase;Parasyllabe;http://fr.wikipedia.org/wiki/Parataxe
693;Sciences;En quelle année a été ouverte la Cité des Sciences à Paris?;1986;1990;1996;2000;http://fr.wikipedia.org/wiki/Cité_des_Sciences
694;Musique;Quel musicien ougandais fut surnommé 'le Léonard Cohen Africain'?;Geoffrey Oryema;Alpha Blondy;Manu Dibango;Keziah Jones;http://fr.wikipedia.org/wiki/Geoffrey_Oryema
695;Nature;Quelle plante textile, cultivée au Pakistan et en Inde, est aussi appelée 'chanvre du Bengale'?;Jute;Lin;Sisal;Raphia;http://fr.wikipedia.org/wiki/Jute
696;Bande dessinée;Dans quel album des aventures de Tintin le château de Moulinsart apparaît-il pour la première fois?;Le Secret de la Licorne;Le Lotus bleu;Le Temple du Soleil;Les Cigares du pharaon;http://fr.wikipedia.org/wiki/Les_Aventures_de_Tintin_et_Milou
697;Religion;Quel dieu du panthéon hindou est souvent représenté avec quatre bras et quatre têtes?;Brahmâ;Vishnou;Shiva;Ganesh;http://fr.wikipedia.org/wiki/Brahmâ
698;Sciences;Quel nom porte la lame de cartilage située entre deux os dans certaines articulations?;Ménisque;Synoviale;Rotule;Synostose;http://fr.wikipedia.org/wiki/Ménisque_(anatomie)
699;Gastronomie;Quelle expression qualifie divers apprêts cuisinés au vin rouge?;A la bourguignonne;A la bretonne;A la béarnaise;A la rougée;http://fr.wikipedia.org/wiki/Cuisine_bourguignonne
700;Nature;Quelle solanacée aux fruits jaunes ou rouges est une variété de piment doux?;Poivron;Tomate;Courgette;Kaki;http://fr.wikipedia.org/wiki/Poivron
701;Musique;Quelle sainte est la patronne des musiciens?;Cécile;Marguerite;Véronique;Agathe;http://fr.wikipedia.org/wiki/Cécile_de_Rome
702;Peinture;Quel peintre italien exécuta à partir de 1508 une série de décorations dans le palais du Vatican?;Raphaël;Léonard de Vinci;Carpacio;Guiseppe Bezzuoli;http://fr.wikipedia.org/wiki/Raphaël_(peintre)
703;Religion;A quelle ville associe-t-on généralement les trompettes dans la tradition chrétienne?;Jéricho;Jérusalem;Babylone;Nazareth;http://fr.wikipedia.org/wiki/Jéricho
704;Musique;Quel album de Michael Jackson est le plus vendu à ce jour?;Thriller;Bad;Dangerous;Invincible;http://fr.wikipedia.org/wiki/Thriller_(album)
705;Sports;Comment traduire le terme 'judo'?;Voie de la souplesse;Voie de la tendresse;Voie de la paix;Voie de la sagesse;http://fr.wikipedia.org/wiki/Judo
706;Gastronomie;Quel nom porte le mélange de farine et de beurre utilisé comme liaison de nombreuses sauces?;Roux;Blanc;Emulsion;Brée;http://fr.wikipedia.org/wiki/Roux_(cuisine)
707;Musique;Dans quel long métrage des studios Disney peut-on entendre la chanson 'Le Roi des voleurs'?;Peter Pan;Aladdin;Le Roi Lion;Mulan;http://fr.wikipedia.org/wiki/Peter_Pan_(Disney)
708;Culture générale;Quel mausolée des célébrités nationales a été construit sur la montagne Sainte-Geneviève à Paris?;Panthéon;Odéon;Sacré-Cœur;Musée de la Monnaie;http://fr.wikipedia.org/wiki/Montagne_Sainte-Geneviève
709;Musique;Quel prénom est associé à la lettre musicale composée par Ludwig van Beethoven (1770-1827)?;Elise;Greta;Emma;Eloïse;http://fr.wikipedia.org/wiki/Ludwig_van_Beethoven
710;Sports;Quel cycliste a remporté le Tour de France en 1997?;Jan Ullrich;Marco Pantani;Miguel Indurain;Laurent Fignon;http://fr.wikipedia.org/wiki/Tour_de_France_1997
711;Sports;Quel est le plus gros score aux fléchettes anglaises en trois flèches?;180;160;200;250;http://fr.wikipedia.org/wiki/Fléchettes
712;Nature;Quel fruit se présente sous forme de grappes composées de petites baies rouges?;Groseille;Cassis;Framboise;Myrtille;http://fr.wikipedia.org/wiki/Groseille
713;Musique;Quel groupe de hard rock interpréta en 1979 le titre à succès 'I was made for loving you'?;Kiss;Trust;Van Halen;Deep Purple;http://fr.wikipedia.org/wiki/Kiss
714;Géographie;Dans quel pays se situe le lac Balaton?;Hongrie;Slovaquie;Roumanie;Turquie;http://fr.wikipedia.org/wiki/Lac_Balaton
715;Religion;Quel surplis à manches étroites est porté par certains dignitaires ecclésiastiques?;Rochet;Soutane;Etole;Etoffe;http://fr.wikipedia.org/wiki/Costume_ecclésiastique
716;Culture générale;Comment appelle-t-on le poinçon servant à percer le cuir?;Alêne;Touchau;Cachet;Perçoir;http://fr.wikipedia.org/wiki/Alêne
717;Nature;Quel adjectif qualifie une plante dont la pollinisation est assurée par des insectes?;Entomophile;Chlorophyllienne;Cryptogame;Polymère;http://fr.wikipedia.org/wiki/Pollinisation
718;Cinéma;Quel acteur incarna Butch Cassidy en 1969 dans le film 'Butch Cassidy et le Kid' de Georges Roy Hill?;Paul Newman;John Wayne;Clint Eastwood;Charles Bronson;http://fr.wikipedia.org/wiki/Butch_Cassidy_et_le_Kid
719;Histoire;Quelle ville du Canada, fondée en 1608, fut le berceau de la civilisation française en Amérique?;Québec;Montréal;Toronto;Cambridge;http://fr.wikipedia.org/wiki/Samuel_de_Champlain
720;Sciences;Dans un laboratoire de chimie, quel nom porte un récipient en verre de forme sphérique?;Ballon;Eprouvette;Burette;Pipette;http://fr.wikipedia.org/wiki/Ballon_(instrument)
721;Gastronomie;Quel ingrédient ne retrouve-t-on pas dans le gâteau appelé 'treipaïs', spécialité gastronomique du Limousin?;Poire;Noisette;Marron;Chocolat;http://fr.wikipedia.org/wiki/Treipaïs
722;Culture générale;Quelle était la nationalité du philosophe Confucius (551-479)?;Chinoise;Japonaise;Indienne;Birmane;http://fr.wikipedia.org/wiki/Confucius
723;Musique;Pour quel genre musical Sidney Bechet (1897-1959) est-il le plus connu?;Jazz;Rock;Soul;Funk;http://fr.wikipedia.org/wiki/Sidney_Bechet
724;Musique;Quels sont les prénoms des deux membres du groupe de musique electro pop russe 't.A.T.u.'?;Yulia et Lena;Barbara et Marie-José;Anna et Sandra;Cassy et Adriana;http://fr.wikipedia.org/wiki/t.A.T.u.
725;Animaux;Quelle peau de poisson est utilisée en ébénisterie?;Galuchat;Alevin;Nourrain;Variguot;http://fr.wikipedia.org/wiki/Galuchat
726;Nature;Quelle pluie congelée est formée de petits grains de glace friables et blancs?;Grésil;Névé;Neige;Brume;http://fr.wikipedia.org/wiki/Grésil
727;Gastronomie;Quelle eau-de-vie de figue, produite en Tunisie, est consommée comme digestif en Afrique du Nord?;Boukha;Raki;Arak;Karia;http://fr.wikipedia.org/wiki/Boukha
728;Nature;Quelle plante appelée aussi 'herbe aux chats' est utilisée comme antispasmodique et sédatif?;Valériane;Gentiane;Anémone;Tilleul;http://fr.wikipedia.org/wiki/Valériane_officinale
729;Histoire;Qui fut le dernier des guerriers apaches?;Geronimo;Cochise;Hughes;Bedonkohe;http://fr.wikipedia.org/wiki/Geronimo
730;Divertissement;De combien de pièces le jeu de Kubb est-il constitué?;21;17;34;29;http://fr.wikipedia.org/wiki/Kubb
731;Disney;Dans quel long métrage des studios Disney peut-on entendre la chanson 'Gammes et Arpèges'?;Les Aristochats;Les 101 Dalmatiens;Peter Pan;Pinocchio;http://fr.wikipedia.org/wiki/Les_Aristochats
732;Sports;De combien de joueurs est composée une équipe de basket-ball sur le terrain?;5;6;7;11;http://fr.wikipedia.org/wiki/Basket-ball
733;Géographie;Quel est le plus grand département de France métropolitaine?;Gironde;Landes;Dordogne;Paris;http://fr.wikipedia.org/wiki/Gironde
734;Sports;Lequel de ces coureurs cyclistes ne fut jamais vainqueur du Tour de France?;Raymond Poulidor;Jacques Anquetil;Louison Bobet;Roger Lapébie;http://fr.wikipedia.org/wiki/Tour_de_France_(cyclisme)
735;Cinéma;Quel film a reçu dix Césars en 1981?;Le Dernier Métro;Coup de torchon;Diva;Le bateau;http://fr.wikipedia.org/wiki/Le_Dernier_Métro
736;Littérature;Qui est le fils de Grandgousier?;Gargantua;Quasimodo;Belphegor;Fantomas;http://fr.wikipedia.org/wiki/Grandgousier
737;Divertissement;A quel autre objet ressemble le toton?;Toupie;Cerceau;Bilboquet;Corde à sauter;http://fr.wikipedia.org/wiki/Toton
738;Culture générale;Quel était le métier exercé par Mary Anne Evans (1819-1880)?;Romancière;Joueuse de tennis;Actrice;Chanteuse;http://fr.wikipedia.org/wiki/George_Eliot
739;Culture générale;Quel vent a donné son nom à un train prestigieux?;Mistral;Galerne;Cers;Sirocco;http://fr.wikipedia.org/wiki/Mistral_(train)
740;Animaux;Une mouche possède...;2 ailes;4 ailes;6 ailes;8 ailes;http://fr.wikipedia.org/wiki/Mouche
741;Disney;A qui appartenait la première voix de Mickey Mouse?;Walt Disney;Don Knotts;Patrick McNee;Kid McMurphy;http://fr.wikipedia.org/wiki/Mickey_Mouse
742;Divertissement;Quelle est la plus petite main qui batte un flush au poker?;Full;Suite;Carré;Brelan;http://fr.wikipedia.org/wiki/Poker
743;Culture générale;En 1985, quel navigateur inaugura le trophée Jules-Verne?;Yves Le Cornec;Bruno Peyron;Olivier de Kersauson;Yvon Fauconnier;http://fr.wikipedia.org/wiki/Trophée_Jules-Verne
744;Sciences;A combien de degrés Fahrenheit équivaut zéro degré centigrade?;32;30;31;33;http://fr.wikipedia.org/wiki/Fahrenheit
745;Animaux;Quel oiseau est un des symboles de la paix?;Colombe;Hirondelle;Pigeon;Tourterelle;http://fr.wikipedia.org/wiki/Colombe
746;Animaux;Quel monument de Rome est habité par des centaines de chats?;Colisée;Panthéon;Cirque Maxime;Vatican;http://fr.wikipedia.org/wiki/Colisée
747;Culture générale;En quelle année le barrage Bezirk a-t-il été inauguré en Tunisie?;1959;1948;1966;1972;http://fr.wikipedia.org/wiki/Barrage_Bezirk
748;Histoire;A quel supplice fut condamné le philosophe Socrate?;Boire de la ciguë;Mourir par noyade;Mourir de faim et de soif;Se couper les deux bras;http://fr.wikipedia.org/wiki/Socrate
749;Arts;Qui a écrit 'Les Justes'?;Albert Camus;Charles Péguy;François Villon;Charles Baudelaire;http://fr.wikipedia.org/wiki/Les_Justes
750;Culture générale;Combien y a-t-il de cases sur un échiquier?;64;49;72;38;http://fr.wikipedia.org/wiki/Échiquier
751;Religion;Quelle déesse est sortie toute armée de la tête de Zeus?;Athéna;Héra;Adomis;Aphrodite;http://fr.wikipedia.org/wiki/Athéna
752;Télévision;A quel cynique héros de feuilleton Dominique Paturel prêta-t-il sa voix durant de nombreuses années?;JR Ewing;Blake Carrington;Kenny Ward;Derrick;http://fr.wikipedia.org/wiki/Dominique_Paturel
753;Peinture;Quel est le prénom de Rubens (1577-1640)?;Pierre Paul;Jules Hector;Paul Emile;Henry Pierre;http://fr.wikipedia.org/wiki/Pierre_Paul_Rubens
754;Sports;Combien y a-t-il de cavaliers dans une équipe de polo?;4;5;6;7;http://fr.wikipedia.org/wiki/Polo
755;Sciences;A quel poids correspond un myriagramme?;10 kilos;10 tonnes;100 tonnes;100 kilos;http://fr.wikipedia.org/wiki/Kilogramme
756;Géographie;Dans quel pays la rivière Kwaï prend-elle sa source?;Thaïlande;Birmanie;Bangladesh;Bolivie;http://fr.wikipedia.org/wiki/Kwaï
757;Littérature;Quels sont les fruits de la colère pour John Steinbeck?;Raisins;Oranges;Citrons;Poires;http://fr.wikipedia.org/wiki/John_Steinbeck
758;Sports;Lequel de ces joueurs de hockey sur glace porte un masque?;Gardien de but;Défenseur;Meilleur joueur;Milieu de terrain;http://fr.wikipedia.org/wiki/Hockey_sur_glace
759;Culture générale;Que collectionne un plangonophile?;Des poupées;Des morceaux de sucre;Des pots de yaourts;Des trombones;http://fr.wikipedia.org/wiki/Collections_par_nom_de_collection
760;Géographie;Quelle est la plus vaste commune de France continentale?;Arles;Paris;Nice;Strasbourg;http://fr.wikipedia.org/wiki/Arles
761;Sciences;Qui a inventé la dynamo?;Zénobe Gramme;André Ampère;Pierre Curie;James Watt;http://fr.wikipedia.org/wiki/Dynamo
762;Histoire;Quels Jeux Olympiques ont été supprimés à cause de la Seconde Guerre mondiale?;1940 et 1944;1936 et 1940;1944 et 1948;1932 et 1936;http://fr.wikipedia.org/wiki/Jeux_Olympiques
763;Sciences;Quelle est la racine cubique de 27?;3;6;9;27;http://fr.wikipedia.org/wiki/Racine_cubique
764;Sports;Combien de bouts comprend la tête du maillet de croquet?;Deux;Un;Quatre;Trois;http://fr.wikipedia.org/wiki/Croquet
765;Cinéma;Qui incarne Norman Bates dans le film 'Psychose' sorti en 1960?;Anthony Perkins;Anthony Hopkins;Anthony Quinn;Anthony Montgomery;http://fr.wikipedia.org/wiki/Psychose_(film)
766;Cinéma;Dans quel film Peter Fonda et Dennis Hopper voyagent-ils à moto aux Etats-Unis?;Easy Rider;Mad Max;Paris Texas;Sailor et Lula;http://fr.wikipedia.org/wiki/Easy_Rider
767;Littérature;A quoi jouaient 'Les petites filles modèles'?;Au croquet;A la corde;A la marelle;Aux dés;http://fr.wikipedia.org/wiki/Les_Petites_Filles_modèles
768;Histoire;Quelle navette spatiale américaine se désintégra le 1er février 2003 durant son retour?;Columbia;Challenger;Ariane;Discovery;http://fr.wikipedia.org/wiki/Navette_spatiale_Columbia
769;Géographie;Dans quel pays se situe le massif des Maures?;France;Espagne;Algérie;Italie;http://fr.wikipedia.org/wiki/Massif_des_Maures
770;Histoire;Quel impôt, instauré en 1604, était encore appelé 'droit annuel'?;Paulette;Octroi;Dime;Capitation;http://fr.wikipedia.org/wiki/Paulette_(impôt)
771;Sports;Quel est le nom du stade de football de la ville de Marseille?;Stade Vélodrome;Stade Gaston Deferre;Stade Marcel Pagnol;Stade ovale;http://fr.wikipedia.org/wiki/Stade_Vélodrome_(Marseille)
772;Histoire;Quel pavillon battait le paquebot Titanic?;Britannique;Français;Américain;Allemand;http://fr.wikipedia.org/wiki/Titanic
773;Culture générale;Comment le désert du Taklamakan est-il surnommé?;Mer de la mort;Mer jaune;Mer sans vie;Mer de sable;http://fr.wikipedia.org/wiki/Désert_du_Taklamakan
774;Animaux;Quel animal utilise-t-on généralement pour trouver des truffes?;Porc;Chèvre;Dindon;Oie;http://fr.wikipedia.org/wiki/Truffe_(champignon)
775;Arts;Lequel de ces artistes ne joua pas dans la Trilogie marseillaise?;Fernandel;Raimu;Charpin;Fresnay;http://fr.wikipedia.org/wiki/Trilogie_marseillaise
776;Télévision;Dans quelle émission télévisée a-t-on pu voir Nikos Aliagas en chroniqueur?;Union libre;Les enfants de la télé;On a tout essayé;Tout le monde en parle;http://fr.wikipedia.org/wiki/Nikos_Aliagas
777;Musique;Quelle était la nationalité du chanteur et acteur Jacques Brel (1929-1978)?;Belge;Hollandaise;Française;Luxembourgeoise;http://fr.wikipedia.org/wiki/Jacques_Brel
778;Histoire;Comment est mort le révolutionnaire Danton (1759-1794)?;Guillotiné;Assassiné;Pendu à la Bastille;Fusillé;http://fr.wikipedia.org/wiki/Georges_Jacques_Danton
779;Littérature;Dans le roman 'Notre-Dame de Paris', de Victor Hugo (1802-1885), quel animal accompagne Esméralda?;Une chèvre;Un perroquet;Un chat;Une chouette;http://fr.wikipedia.org/wiki/Notre-Dame_de_Paris_(Hugo)
780;Sports;Comment étaient surnommés les champions de tennis Borotra - Brugnon - Cochet - Lacoste?;Les 4 mousquetaires;Les 4 invincibles;Les 4 sédentaires;Les 4 visionnaires;http://fr.wikipedia.org/wiki/Quatre_Mousquetaires
781;Sciences;Quel gaz protège la Terre des rayons ultra-violets?;Ozone;Néon;Azote;Fréon;http://fr.wikipedia.org/wiki/Ozone
782;Littérature;Laquelle de ces propositions ne désigne pas une œuvre écrite par Alphonse Daudet (1840-1987)?;Regain;Le Petit Chose;Les Lettres de mon moulin;Tartarin de Tarascon;http://fr.wikipedia.org/wiki/Alphonse_Daudet
783;Géographie;Dans quel océan se situent les îles Canaries?;Océan Atlantique;Océan Arctique;Océan Pacifique;Océan Indien;http://fr.wikipedia.org/wiki/Îles_Canaries
784;Politique;Aimé Césaire est un poète qui fut également jadis député de...;La Martinique;La Guadeloupe;La Guyane;La Réunion;http://fr.wikipedia.org/wiki/Aimé_Césaire
785;Sciences;Combien de kilos vaut une tonne?;1.000;100;10.000;100.000;http://fr.wikipedia.org/wiki/Tonne_(unité)
786;Littérature;Contre quoi se battait 'Don Quichotte'?;Des moulins à vent;Des cathédrales;Des châteaux;Des fantômes;http://fr.wikipedia.org/wiki/Don_Quichotte
787;Animaux;Quelle est la femelle du chameau?;La chamelle;La chamoise;La chamette;La chamoine;http://fr.wikipedia.org/wiki/Camelus
788;Culture générale;Quelle route nationale française est parfois appelée 'route Bleue'?;RN 7;RN 20;RN 10;RN 4;http://fr.wikipedia.org/wiki/Route_nationale_7
789;Langue française;Un enfant adultérin est un enfant...;Né hors du mariage;Né de parents inconnus;Adopté;Né de plus de deux parents;http://fr.wikipedia.org/wiki/Enfant_adultérin
790;Télévision;Quel métier exerce Richard dans la série télévisée américaine 'Friends'?;Ophtalmologue;Dentiste;Journaliste;Gynécologue;http://fr.wikipedia.org/wiki/Friends
791;Bande dessinée;Comment se nomme le chien dans les albums de 'Lucky Luke'?;Rantanplan;Milou;Idéfix;Pluto;http://fr.wikipedia.org/wiki/Lucky_Luke
